5029228	75104	75.1	84.1
1090934	12247	None	None
8619436	12300	63.12.2	52.10.2
1835156	12267	74.20	None
2187420	75104	75.11.12	84.11.12
8057725	12300	None	None
6878261	75104	75.11.13	84.11.13
7502989	12300	70.32.1	68.32.1
9513554	None	01.41.2	None
797545	75404	75.11.31	84.11.3
3423929	12300	None	None
9382283	75104	74.14	70.22
742620	12300	51.6	46.6
301348	12267	70.20.2	68.20.2
301002	12300	45.21	41.20
344466	12247	None	None
5250122	75104	75.11.4	84.11.4
7015984	12300	51.53	46.73
4206	12247	None	49.10
5269154	75204	75.11.21	84.11.21
6833720	75104	75.11.8	None
5372243	12300	70.32.1	68.32.1
3379587	75104	75.11	None
5255969	12267	74.20.2	71.12.3
1814265	12300	45.21	41.20
1175821	12300	22.1	None
169668	12300	45.1	43.12
3193348	12300	45.1	43.12
6027479	12300	51.44.1	46.49.1
19862	75404	75.11.31	84.11.3
4713902	12247	70.32.1	68.32.1
778754	12247	40.10.11	35.11.1
3861263	75203	70.32.1	68.32.1
5774727	75104	75.11.4	None
86496	75104	75.1	84.1
5343741	75104	75.11.4	84.11.4
4417568	12300	37.2	38.32.5
9446757	12267	65.12	64.19
2766786	12247	40.10.3	35.13
3585726	12300	50.10	45.1
9388169	12300	45.23.1	42.11
4411132	12300	52.1	None
5398585	12300	45.25.4	43.99.5
7004949	12300	51.39	46.39
8557146	75204	75.11.21	84.11.21
9352463	12300	70.32.1	None
8405110	75104	75.11.4	None
649498	75204	75.11.8	84.11.8
2458600	12300	45.2	41.2
1770653	12300	None	68.32
7908058	12300	None	None
518723	75404	75.11.31	84.11.3
4318905	12300	40.30.14	35.30.14
2448361	12300	51.1	46.1
5565261	75505	None	None
952942	12267	65.12	64.19
237621	12300	13.20.41	None
86496	75104	75.1	84.1
15830	75104	75.22	84.22
3448581	12300	52.11	47.11
5391914	75104	75.11.13	84.11.13
4699761	12267	35.11.9	33.15
8893286	12300	51.65.5	46.69.5
9515677	20101	63.21.24	52.21.24
5655231	12300	70.32.1	None
9267196	12300	51.7	None
2344305	12267	45.21.4	None
8516797	12267	None	None
3486328	20608	None	68.20.2
69112	75204	None	None
1223212	12300	45.50	43.99
3416512	75103	85.14.5	86.90.1
2871595	75404	75.11.8	None
9553276	12247	None	None
3565903	None	75.22	84.22
2423876	20716	70.20	68.20
2235699	12300	50.10.1	None
336838	12247	01.11.2	01.13.3
5527970	75104	75.1	84.1
2973349	12300	70.32	68.32
809477	12300	50.10	45.1
2766786	12247	40.10.3	35.13
5636575	12300	45.2	41.2
1055921	75104	75.22	84.22
5310104	75104	75.11.4	84.11.4
7709053	12247	40.10.41	35.11.1
3420957	75104	75.11.4	84.11.4
1031395	12247	70.32.2	68.32.2
9434104	12300	70.20.2	None
4805311	75104	75.11.13	None
9352463	12300	70.32.1	None
6296372	12267	45.2	41.2
6114769	75204	75.11.21	None
4098577	12300	28.30.9	33.12
5344812	75204	75.11.21	84.11.21
117124	12300	51.70	46.90
9449007	12300	None	None
468442	65242	None	36.0
8451438	75104	75.11.12	84.11.12
518723	75404	75.11.31	84.11.3
9373844	12300	55.30	56.10
89002	12300	50.10	45.1
9605497	75104	75.22	None
9395729	12300	None	41.2
8953642	12300	20.10	16.10
5472662	12300	50.50	47.30
1766575	12247	45.21.1	41.20
4417568	12300	37.2	38.32.5
15830	75104	75.22	84.22
3448601	75404	75.11.31	84.11.3
8899101	12300	25.23	22.23
3394562	12300	61.10.2	50.20
2519859	12300	45.21.1	41.20
764299	75403	90.00.3	81.29.9
4206	12247	None	49.10
9610193	75104	75.11.12	84.11.12
9472802	12267	45.25.4	None
2210417	12300	52.25	47.25
3126930	None	51.56.4	35.14
5343741	75104	75.11.4	84.11.4
6917892	12300	63.40	52.29
540478	12300	70.32.3	None
8405110	75104	75.11.4	None
19862	75404	75.11.31	84.11.3
3875793	12300	60.10.12	49.20
4713902	12247	70.32.1	68.32.1
1624116	75404	75.11.31	None
9593674	12300	None	46.45
1125705	12300	45.11	43.11
9129352	12300	None	None
2542349	12267	45.2	41.2
86225	12247	None	None
373286	12247	None	66.2
9434104	12300	70.20.2	None
3895222	12300	02.01	02.10
6622812	75203	75.11.21	84.11.21
649498	75204	75.11.8	84.11.8
1646629	14154	15.20	10.20
4589917	75104	75.11.11	84.11.11
9571645	12300	None	None
3653114	75104	75.11	84.11
518723	75404	75.11.31	84.11.3
5372238	65243	74.20.31	71.12.41
3629943	75104	75.1	84.1
3890813	12267	67.12.2	66.12.2
4594104	75203	85.11.1	86.10
7926430	12247	52.1	47.1
4077772	12300	52.11	47.11
1067329	12300	01.11	01.11
5945055	75104	75.1	None
9431643	12300	02.01.1	02.20
450277	65243	None	None
5472376	75103	05.02.12	03.21.4
823999	12247	65.12	64.19
4816090	75204	75.11.21	84.11.21
2287093	75104	75.11.13	84.11.13
1793258	20716	70.32.1	68.32.1
2028115	12300	63.40	52.29
9357274	75203	63.11.1	None
272873	75404	75.11.31	84.11.3
3405472	75103	73.10	72.19
795991	12300	70.2	68.2
5526494	75104	85.11.1	86.10
8974962	75104	75.11.13	84.11.13
87699	75404	45.2	41.2
9308968	12300	None	None
3796673	12300	45.21.1	41.20
19862	75404	75.11.31	84.11.3
4869982	12300	45.21	41.20
164292	75104	75.11.4	84.11.4
7974669	75104	75.11.4	84.11.4
3598413	75104	75.1	84.1
9241266	75104	75.11.4	None
1915543	12267	70.32	68.32
793969	12300	45.2	41.2
5537845	12300	None	41.2
7390855	75203	75.11.21	84.11.21
5611285	12267	15.51.11	None
5308727	12300	05.01.12	03.11
4901778	12300	45.23	41.20
9499265	75104	75.11.4	None
7026953	75103	70.32.3	68.32
8405110	75104	75.11.4	None
3448601	75404	75.11.31	84.11.3
82454	75104	75.11.11	84.11.11
7103968	12300	02.01.1	02.20
5958934	12300	74.60	80.10
9342054	20614	None	None
809477	12300	50.10	45.1
3126931	12247	70.32	68.32
3435047	65243	None	None
526726	12267	71.21.2	77.39.12
1850250	75104	75.11.8	None
8557390	75104	75.1	84.1
5362965	12300	01.24	01.47
554687	65242	51.51.2	46.71.2
654535	12300	66.03	None
423561	12300	70.20	68.20
9407686	75104	75.11.12	None
399490	12300	45.2	41.2
4789697	12300	51.4	46.4
3394562	12300	61.10.2	50.20
5606669	75204	75.11.21	84.11.21
5730274	12300	51.41	None
164292	75104	75.11.4	84.11.4
6114769	75204	75.11.21	None
3379587	75104	75.11	None
113886	12247	40.10.2	35.12
5906957	12300	13.10	07.10
7248678	12300	51.64.3	None
4299403	12300	51.51	46.71
5774727	75104	75.11.4	None
1218700	12267	45.21.2	42.11
327485	75404	75.11.31	84.11.3
4379787	12300	None	None
778754	12247	40.10.11	35.11.1
7975325	75104	75.11.12	84.11.12
5526142	12300	14.1	08.11
735368	75204	75.11.21	84.11.21
9401951	75104	75.11.4	84.11.4
5310104	75104	75.11.4	84.11.4
3087544	75104	75.11.13	84.11.13
575357	12267	66.03.1	65.12.1
5552802	65242	40.30.2	35.30.2
9553359	12300	05.01.12	03.11
1163149	75404	75.11.32	None
4665687	12300	70.32.1	None
3515065	None	45.21.1	None
1933300	12267	None	42.11
1090934	12247	None	None
6182946	12300	51.70	46.90
1023254	12300	50.30	45.3
8795577	75104	75.13	84.13
518723	75404	75.11.31	84.11.3
5949134	12300	74.14	70.22
420846	12300	70.20.2	68.20.2
4997537	12300	63.22.1	52.22.1
9669814	12300	74.20.2	71.12.3
7975325	75104	75.11.12	84.11.12
8843521	75104	75.11.4	None
2517716	12300	15.20	10.20
4284267	12300	74.11	69.10
1870837	75404	75.11.31	84.11.3
5517884	12300	None	68.32
566780	12300	05.01.11	None
9585177	75104	75.11.2	84.11.2
5265454	75104	75.24.1	84.24
2367354	12300	45.2	None
6022285	12300	45.21	41.20
3379587	75104	75.11	None
6393712	12300	63.40	None
5549511	12300	None	None
3790044	12300	74.60	80.10
7986413	75104	None	None
1298533	12300	45.21	41.20
1894048	75404	75.11.31	None
245090	12300	45.21	41.20
4748359	12300	51.64.3	46.65
9404491	75104	75.11.4	None
2043558	12300	50.10.1	None
8186961	75104	None	None
208885	12300	60.24	49.4
5554721	12300	None	None
4927260	12300	51.70	46.90
3404715	75104	75.1	84.1
2046585	12300	51.70	46.90
373284	12247	66.01	65.11
2542349	12267	45.2	41.2
373286	12247	None	66.2
3272734	12300	50.2	45.2
2542347	12247	45.21.2	42.11
9499265	75104	75.11.4	None
3585726	12300	50.10	45.1
9531586	12300	01.11.1	01.11.1
3403831	75404	75.11.31	84.11.3
361314	75204	75.11.2	84.11.2
6622812	75203	75.11.21	84.11.21
3549485	75104	75.1	84.1
6773831	20101	63.21.24	None
8451438	75104	75.11.12	84.11.12
518723	75404	75.11.31	84.11.3
5542287	75103	75.30	84.30
3629943	75104	75.1	84.1
2889491	None	75.11.21	None
8543477	12300	None	68.32.1
5486863	12267	74.20.2	71.12.3
9342004	12300	45.11.1	43.11
5931652	12300	63.12	52.10
3934	75404	75.11.31	84.11.3
9475088	75103	75.30	None
785912	75404	75.11.31	None
6574421	20104	65.22	64.92
5212075	75201	02.01.5	02.10
5333379	12267	15.5	10.5
6911984	12300	45.11.1	None
823999	12247	65.12	64.19
9585177	75104	75.11.2	84.11.2
2335179	12247	27.14	24.10.2
3246369	75104	75.24.1	84.24
3616941	75104	75.11.12	None
6393712	12300	63.40	None
3754602	12300	None	73.1
5701738	12300	45.2	None
4442995	12300	13.20.41	07.29.41
19862	75404	75.11.31	84.11.3
3529618	75104	75.11.13	84.11.13
594942	12300	40.30.14	35.30.14
8843521	75104	75.11.4	None
3594215	75104	75.1	84.1
1102549	75404	75.11.32	84.11.35
4699878	12300	51.62	46.63
4817642	75104	75.11.12	84.11.12
2766786	12247	40.10.3	35.13
333124	75204	75.11.21	84.11.21
3468421	75104	75.11.12	84.11.12
9532195	12247	15.5	None
7635643	12247	63.23.4	None
7026953	75103	70.32.3	68.32
4273945	12300	74.60	None
8405110	75104	75.11.4	None
5265797	12300	05.01.12	03.11
2217746	75104	75.24	84.24
4233920	65143	41.00	36.00
1249436	12300	45.2	41.2
2417931	75204	75.11.21	None
6938411	75104	75.11.12	84.11.12
7167818	75401	70.32.1	68.32.1
8451438	75104	75.11.12	84.11.12
809477	12300	50.10	45.1
181841	75404	75.11.31	84.11.3
3268079	75204	75.11.21	84.11.21
3315963	75404	75.11.31	84.11.3
3532827	12300	45.21	41.20
3876626	75104	75.11.12	84.11.12
212139	12300	51.70	46.90
6889926	12300	02.01.1	02.20
357756	75104	75.11.4	84.11.4
1843163	12300	51.34.21	46.34.21
8997790	12300	70.32.1	68.32.1
272873	75404	75.11.31	84.11.3
5774727	75104	75.11.4	None
2352182	12300	None	68.32
2287093	75104	75.11.13	84.11.13
8516769	12300	50.10	None
3379587	75104	75.11	None
7463779	65143	45.23	None
5681836	12300	45.2	41.2
3876731	12300	13.20.9	07.29.9
5137572	12300	05.01.11	03.11
7063162	12300	45.2	41.2
8974962	75104	75.11.13	84.11.13
7986413	75104	None	None
6959448	75403	93.03	96.03
164292	75104	75.11.4	84.11.4
421239	75104	75.11.11	84.11.11
9436919	12247	None	None
9404491	75104	75.11.4	None
5415412	75104	75.25.2	84.25.9
647198	12300	50.1	45.1
5949402	12300	51.1	46.1
3653114	75104	75.11	84.11
837787	12300	45.2	41.2
908279	75404	75.11.31	84.11.3
3809029	12300	50.30.1	45.31.1
2542346	12300	45.1	43.12
471134	65241	75.24	84.24
1913495	12300	24.15	20.15
7732905	12300	63.4	52.29
9499269	75104	75.30	None
2602474	75404	75.11.31	None
8172423	12300	45.21.1	41.20
468442	65242	None	36.0
3543800	12247	05.01	03.1
6968935	12300	70.32.1	68.32.1
8416381	75404	70.1	68.1
5398526	12267	92.13	59.14
1073496	14154	05.01.11	03.11
2538268	12300	50.10	45.1
4440721	12300	70.32.1	68.32.1
9419716	75104	75.30	84.30
797545	75404	75.11.31	84.11.3
3934	75404	75.11.31	84.11.3
3601639	75104	75.11.4	84.11.4
785912	75404	75.11.31	None
272873	75404	75.11.31	84.11.3
4206	12247	None	49.10
3752129	12300	70.31.12	None
3379587	75104	75.11	None
864703	65243	35.12	35.12
2984901	12267	70.20.2	68.20.2
5022450	12300	55.21	55.20
9353274	12267	05.01.12	None
9422291	12300	05.01.12	03.11
7986413	75104	None	None
9420516	12300	50.10.1	45.11.1
779906	12300	92.12	59.13
8068722	75104	75.30	84.30
525703	12300	26.63	23.63
748784	12300	None	None
248763	12267	50.1	45.1
849548	12247	65.1	None
9487742	12300	45.21	None
9381958	12267	45.21.6	None
859853	75404	75.11.32	None
9401951	75104	75.11.4	84.11.4
583319	12300	45.2	41.2
9605497	75104	75.22	None
405754	12300	45.2	None
6110063	12300	65.12	None
8186995	75401	85.14	None
1068150	12267	None	None
6296372	12267	45.2	41.2
3697568	75104	75.11.13	None
3895222	12300	02.01	02.10
6296372	12267	45.2	41.2
1076166	12300	13.20.41	07.29.41
649498	75204	75.11.8	84.11.8
5725099	12300	70.20	None
468442	65242	None	36.0
6099059	None	75.11.8	None
8795577	75104	75.13	84.13
518723	75404	75.11.31	84.11.3
4688433	12300	51.57	46.77
5372238	65243	74.20.31	71.12.41
5438470	75104	75.11.12	84.11.12
768050	75104	75.11.12	84.11.12
5565261	75505	None	None
15830	75104	75.22	84.22
9220085	12300	None	52.10
1910213	12300	65.23.3	64.99.3
3563412	20716	45.2	41.2
6291435	12300	24.61	20.51
4489148	75204	75.11.21	84.11.21
4206	12247	None	49.10
5651477	12300	35.3	None
9654	None	75.11.8	None
3543774	12300	40.30.5	35.30.5
4866995	12300	51.1	46.1
3852028	12300	05.01.1	03.11
5430497	12300	64.20	61.10
5394738	75204	74.20.45	71.12.64
3461955	12300	70.32	68.32
9353274	12267	05.01.12	None
7986413	75104	None	None
583319	12300	45.2	41.2
2891517	12300	40.30.14	35.30.14
3294157	65242	40.30.1	35.30.1
778754	12247	40.10.11	35.11.1
6466558	12300	45.23	41.20
5032984	12300	70.32.1	68.32.1
1865713	75404	75.11.31	84.11.3
3616941	75104	75.11.12	None
7022185	75404	74.2	71.1
3428703	12300	70.31.12	68.31.12
9407463	12300	70.20.2	None
2952089	12300	74.20.11	71.11
315433	65241	None	61.10
1972451	75404	75.11.31	None
8068722	75104	75.30	84.30
6999071	75104	75.1	84.1
4732844	12300	52.46.73	47.52.73
7026953	75103	70.32.3	68.32
5548651	12267	70.20.2	68.20.2
2878546	12300	70.32.1	68.32.1
646542	75404	75.11.31	84.11.3
3566383	12300	13.20.41	07.29.41
3461384	12300	None	None
3460415	75104	75.1	84.1
2187420	75104	75.11.12	84.11.12
7409646	12300	60.21	49.31
6878261	75104	75.11.13	84.11.13
8416432	75104	75.11.4	None
5565261	75505	None	None
9249669	12300	05.01.11	03.11
9400378	75104	75.11.12	None
15830	75104	75.22	84.22
809250	12300	None	23.6
4521038	75204	75.11.21	84.11.21
4489148	75204	75.11.21	84.11.21
1024651	12300	None	45.3
3246369	75104	75.24.1	84.24
5740350	12300	None	None
3379587	75104	75.11	None
3519107	12300	50.20.1	45.20.1
2092287	12300	None	16.23
7867875	12300	61.10	50.10
3905936	75403	92.61	93.11
19431	75204	75.11.21	84.11.21
9547905	75104	None	None
5787210	12300	None	None
2287093	75104	75.11.13	84.11.13
3357284	75104	75.1	None
2217311	75204	75.11.21	84.11.21
3696460	12267	60.21	49.31
1624116	75404	75.11.31	None
1122284	12300	None	None
5705064	12300	70.12.2	68.10.22
7559474	12300	51.1	46.1
9553160	12300	05.01.11	03.11
611913	12300	80.10	None
1102085	75404	75.11.31	84.11.3
829827	12247	40.10.2	35.12
156549	12300	74.15.2	70.10.2
8474871	12300	13.20.41	07.29.41
5310104	75104	75.11.4	84.11.4
9610193	75104	75.11.12	84.11.12
3087544	75104	75.11.13	84.11.13
3995483	20614	None	None
3536383	75104	75.1	84.1
3168600	12300	35.1	41.20
3635176	12300	15.91	11.01.1
5978803	12300	50.1	45.1
8172640	12300	None	None
9489380	12267	None	64.91
4814329	12300	15.20	10.20
9332360	12300	05.01.1	03.11
2152976	12300	55.30	56.10
2889491	None	75.11.21	None
5662640	12300	55.12	55.10
4001803	75404	75.11.31	None
3451685	12267	62.10.1	51.10.1
4980630	12267	52.24	52.24
403026	75104	75.11.12	84.11.12
373280	12267	None	None
785912	75404	75.11.31	None
2337485	75204	75.11.21	84.11.21
8415646	75103	66.03.9	None
4206	12247	None	49.10
9585177	75104	75.11.2	84.11.2
2509160	12247	05.01.12	03.11
164292	75104	75.11.4	84.11.4
6833720	75104	75.11.8	None
3003005	12267	None	35.11
3379587	75104	75.11	None
3603716	12247	None	None
8551933	12300	70.20	68.20
2266958	75204	75.11.21	None
3440865	12247	40.10	35.11
19431	75204	75.11.21	84.11.21
327485	75404	75.11.31	84.11.3
7986413	75104	None	None
8974962	75104	75.11.13	84.11.13
5552720	12300	None	None
997507	12300	74.11	69.10
4041878	75104	75.11.13	84.11.13
1167738	12300	70.32.1	None
149729	65241	05.01	03.1
3907153	65142	74.14	None
8687427	65243	93.03	96.03
4482248	12300	51.53.2	46.73.3
282191	12300	15.96	11.05
221574	75404	75.11.3	84.11.3
629132	75204	75.11.21	84.11.21
6073297	12300	51.46	46.46
1126151	75204	75.11.2	84.11.2
9470042	12300	None	22.22
373278	12300	66.01	65.11
8405110	75104	75.11.4	None
9531586	12300	01.11.1	01.11.1
1197179	20716	70.32.1	None
361314	75204	75.11.2	84.11.2
3752935	12300	51.53.2	46.73.3
649498	75204	75.11.8	84.11.8
8966780	75104	75.11.12	84.11.12
7167818	75401	70.32.1	68.32.1
3176600	12267	51.2	46.2
3895222	12300	02.01	02.10
9395415	75203	85.12	None
7502989	12300	70.32.1	68.32.1
3541407	12300	15.81	10.71
797545	75404	75.11.31	84.11.3
2517716	12300	15.20	10.20
713709	12300	45.4	None
588763	65241	45.2	41.2
578926	12300	70.32.1	68.32.1
272873	75404	75.11.31	84.11.3
4206	12247	None	49.10
2287093	75104	75.11.13	84.11.13
2391969	12300	45.21	41.20
9241266	75104	75.11.4	None
9425525	14100	01.11.3	None
4834216	12300	45.2	41.2
502574	12300	51.4	46.4
19862	75404	75.11.31	84.11.3
778754	12247	40.10.11	35.11.1
4012153	12300	66.0	65.1
5482798	12300	63.40	None
6284534	12300	45.21.3	42.21
5774727	75104	75.11.4	None
8416322	12300	None	None
5343741	75104	75.11.4	84.11.4
9419714	12267	72.60	62.09
2766786	12247	40.10.3	35.13
535457	12300	40.30	35.30
9299406	75203	85.11.1	86.10
467747	12247	40.1	35.1
3246369	75104	75.24.1	84.24
4392841	12300	None	None
2057351	12267	None	None
777326	12247	61.10.2	50.20
9457704	75203	75.30	84.30
2491219	12267	None	52.29
8405110	75104	75.11.4	None
6538984	12300	74.50.1	78.20
62708	75104	75.11.11	None
7286918	12300	05.01	03.1
82454	75104	75.11.11	84.11.11
9104901	65241	45.21	41.20
3480704	75104	75.11.4	84.11.4
2889491	None	75.11.21	None
9243586	12300	70.20	68.20
8557390	75104	75.1	84.1
3480250	75104	75.11.4	84.11.4
116267	12300	None	52.29
3613887	12247	65.12	64.19
2981646	12300	None	71.11.1
1828365	75104	75.1	84.1
1928834	12300	13.20.41	07.29.41
2401179	12300	74.84	82.99
2519859	12300	45.21.1	41.20
6424870	65141	None	None
2130917	12300	None	46.43.1
8516731	12300	63.21.24	52.21.24
3713968	12267	66.03	65.12
4513515	75104	75.11.12	84.11.12
9475088	75103	75.30	None
802891	12300	70.32.1	68.32.1
1761513	75404	75.11.31	84.11.3
8556971	75204	75.11.21	84.11.21
8416316	12300	None	None
9605627	12300	51.38.29	46.38.29
778754	12247	40.10.11	35.11.1
3568943	75104	75.11.12	84.11.12
149729	65241	05.01	03.1
7974669	75104	75.11.4	84.11.4
5651477	12300	35.3	None
867728	12300	52.12	None
5814870	12300	51.53.22	46.73.4
6388306	12300	93.04	96.04
221574	75404	75.11.3	84.11.3
6292042	12300	None	52.29
646542	75404	75.11.31	84.11.3
8416432	75104	75.11.4	None
3113679	12300	61.1	50.10
3246369	75104	75.24.1	84.24
6600599	12300	45.21	41.20
3404716	75104	75.1	84.1
8557146	75204	75.11.21	84.11.21
9499265	75104	75.11.4	None
8405110	75104	75.11.4	None
1933300	12267	None	42.11
3669698	12300	63.22.1	52.22.1
7732905	12300	63.4	52.29
532761	12247	64.20.1	61.10.1
3263648	12247	15.81	None
6186301	12300	45.2	41.2
4316539	12300	60.10	49.10
6442296	12300	63.40	52.29
450277	65243	None	None
1060246	12267	70.20.2	None
4786223	75103	None	85.22
4206	12247	None	49.10
86496	75104	75.1	84.1
94518	12247	64.20.11	61.10.1
3246369	75104	75.24.1	84.24
4010534	75104	75.12	84.12
3499123	12300	66.03	None
6903292	12300	45.11.2	43.12.3
7879284	12300	45.21.1	41.20
4489148	75204	75.11.21	84.11.21
6209196	12300	45.2	41.2
8133104	None	62.10.1	None
164292	75104	75.11.4	84.11.4
3696460	12267	60.21	49.31
570112	12300	41.0	None
7823388	75104	75.11.4	84.11.4
3379587	75104	75.11	None
9337737	75204	85.31	87.90
5384670	12300	None	None
87699	75404	45.2	41.2
109756	75404	75.11.32	84.11.35
19862	75404	75.11.31	84.11.3
985180	75404	75.11.32	None
9547905	75104	None	None
8040803	None	80.22.1	None
4884432	None	52.2	47.2
9472802	12267	45.25.4	None
3603718	12247	None	None
615132	75404	75.11.31	None
5545894	12300	None	64.19
9388974	12267	51.70	None
964895	65243	14.11	None
8416432	75104	75.11.4	None
522604	12300	63.40	None
2952089	12300	74.20.11	71.11
816555	12247	35.11	30.11
7026953	75103	70.32.3	68.32
6296372	12267	45.2	41.2
4815837	12300	90.00.3	81.29.9
1507024	12247	01.24	01.47
69112	75204	None	None
857931	12300	51.51	None
4174002	12300	45.2	41.2
2756402	12300	51.32	None
3107068	12300	45.1	43.12
518723	75404	75.11.31	84.11.3
3443046	12300	45.32	43.99.1
7022401	12300	32.20.9	95.12
2491219	12267	None	52.29
3438177	75104	75.11.12	84.11.12
2783078	12300	45.22	43.91
7502989	12300	70.32.1	68.32.1
3581081	12300	70.32.1	68.32.1
797545	75404	75.11.31	84.11.3
993980	75404	75.11.32	84.11.35
8835814	12300	None	45.20
373280	12267	None	None
9332360	12300	05.01.1	03.11
7826048	12300	37.10	38.32.2
3543425	75404	75.11.31	84.11.3
4489148	75204	75.11.21	84.11.21
4206	12247	None	49.10
649498	75204	75.11.8	84.11.8
3531170	75204	74.14	70.22
21713	12247	51.51.3	46.71
1256329	12300	74.11	69.10
5300180	75403	85.11	None
3440865	12247	40.10	35.11
327485	75404	75.11.31	84.11.3
9533986	12300	28.22.2	25.21.2
19862	75404	75.11.31	84.11.3
6493515	75204	75.11.21	84.11.21
357756	75104	75.11.4	84.11.4
778754	12247	40.10.11	35.11.1
742878	75404	75.11.31	84.11.3
4044621	12300	45.21.1	41.20
2680527	None	60.1	None
9605497	75104	75.22	None
8588047	12300	None	None
691066	12300	70.20	68.20
489374	12300	45.2	41.2
834283	12300	51.51	46.71
2391969	12300	45.21	41.20
1976019	None	63.21.22	52.21.22
8405110	75104	75.11.4	None
4139376	12300	13.20.4	None
9499119	20104	65.22.1	None
649498	75204	75.11.8	84.11.8
9602602	None	85.1	None
518723	75404	75.11.31	84.11.3
2046033	75104	75.22	None
5538082	12300	74.60	80.10
3584574	75104	75.1	None
1031393	12247	15.5	10.5
424891	12247	66.03.9	None
450277	65243	None	None
330995	20716	70.32.1	None
8557390	75104	75.1	84.1
4106459	75104	75.24	84.24
6854128	12300	51.53.24	46.73.6
5483686	12300	None	None
3602250	75104	75.11.12	84.11.12
9052427	12300	None	None
1828365	75104	75.1	84.1
3513508	75104	75.24	84.24
3394562	12300	61.10.2	50.20
4206	12247	None	49.10
3922650	12300	74.20.31	None
8667005	12300	45.21	41.20
9398088	75203	75.30	None
7569174	75203	85.20	75.00
9407959	12300	80.10	None
5449704	12300	74.50.2	None
19862	75404	75.11.31	84.11.3
6927909	12300	63.11	52.24
1894048	75404	75.11.31	None
1071502	75404	75.11.3	84.11.3
7390516	75104	75.22	84.22
7026953	75103	70.32.3	68.32
4817642	75104	75.11.12	84.11.12
2187420	75104	75.11.12	84.11.12
1424452	12300	36.14	31.09
197517	75104	75.11	84.11
8766261	12300	74.1	None
4475081	12300	72.60	62.09
2073084	12267	40.3	35.3
7141860	12300	51.6	46.6
269278	12300	70.20	68.20
9499265	75104	75.11.4	None
4817905	12300	74.84	None
4575594	75404	75.11.31	None
82454	75104	75.11.11	84.11.11
805333	75104	75.11.8	None
6235792	12300	51.51	46.71
649498	75204	75.11.8	84.11.8
1790132	75404	75.11.31	84.11.3
19862	75404	75.11.31	84.11.3
518723	75404	75.11.31	84.11.3
2759155	12300	26.63	23.63
7026953	75103	70.32.3	68.32
7427940	12300	52.25	47.25
2517716	12300	15.20	10.20
1739660	12300	02.01.1	None
8586926	65243	52.31	47.73
5945055	75104	75.1	None
450277	65243	None	None
272873	75404	75.11.31	84.11.3
9367745	12300	52.25.1	47.25.1
4489148	75204	75.11.21	84.11.21
5513432	75104	75.11.12	None
4672624	12300	None	70.22
9553060	12267	None	23.61
4206	12247	None	49.10
6114769	75204	75.11.21	None
3379587	75104	75.11	None
467698	75404	75.11.32	None
2699297	12300	70.32.1	68.32.1
3403620	75104	75.11.12	84.11.12
7986413	75104	None	None
1102085	75404	75.11.31	84.11.3
8479294	12300	45.21	None
3907779	75404	75.11.32	84.11.35
1978778	75103	65.11	64.11
3876978	12300	None	46.71.2
9407699	12300	None	None
7349559	12300	45.21.1	41.20
4817642	75104	75.11.12	84.11.12
647198	12300	50.1	45.1
768385	12247	29.60	25.40
373284	12247	66.01	65.11
7425258	12300	None	42.99
4244612	75204	75.11.21	84.11.21
5945034	12300	None	68.31.5
357756	75104	75.11.4	84.11.4
2542347	12247	45.21.2	42.11
2097086	12300	None	None
113886	12247	40.10.2	35.12
8853540	75203	85.11.1	86.10
24664	75404	75.11.31	84.11.3
1888823	75401	80.10.3	85.41
4920199	75404	75.11.31	84.11.3
987289	75404	75.11.31	84.11.3
5814870	12300	51.53.22	46.73.4
19862	75404	75.11.31	84.11.3
530831	75404	75.11.31	None
2761300	12300	74.20.2	71.12.3
283637	12300	45.2	41.2
7408419	12300	70.32.1	68.32.1
9104901	65241	45.21	41.20
2187420	75104	75.11.12	84.11.12
2176262	75404	75.11.32	84.11.35
5372238	65243	74.20.31	71.12.41
7986413	75104	None	None
518723	75404	75.11.31	84.11.3
4012153	12300	66.0	65.1
3876978	12300	None	46.71.2
272873	75404	75.11.31	84.11.3
2866861	12267	45.21.1	41.20
7502989	12300	70.32.1	68.32.1
7022185	75404	74.2	71.1
1067651	12247	65.23	None
69112	75204	None	None
86496	75104	75.1	84.1
5739390	None	65.23	64.99
6465606	12300	51.51	46.71
3398036	12300	55.30	56.10
4098568	12300	45.21	41.20
9466521	12300	None	None
86225	12247	None	None
823999	12247	65.12	64.19
3039259	12267	67.13.1	66.19.1
3445305	21200	None	None
340159	12247	None	71.11
6999705	12300	51.53.1	None
467694	75204	75.1	84.1
128832	12300	None	None
2925428	12300	70.20.2	68.20.2
3519651	20716	70.32.1	68.32.1
8405110	75104	75.11.4	None
9402876	12300	None	None
3543300	75104	75.11.11	84.11.11
3440865	12247	40.10	35.11
5998513	12300	45.1	43.12
2446414	12300	60.24.1	49.41.1
9307836	12300	52.2	47.2
5760575	12267	14.11	08.11
9291585	12300	51.18.27	None
9226330	12300	None	46.38.29
5937525	12300	26.5	23.5
2462690	12300	45.1	43.12
3581081	12300	70.32.1	68.32.1
7510965	12300	14.2	08.1
797545	75404	75.11.31	84.11.3
654535	12300	66.03	None
6110223	12300	52.11	47.11
9382283	75104	74.14	70.22
6413522	12300	None	46.44.1
3670325	12247	40.10.2	35.12
